-0.9	-0.85
-0.8983414634146342	-0.8479061156739502
-0.8966829268292683	-0.8458159837404953
-0.8950243902439025	-0.8437296491982346
-0.8933658536585366	-0.8416471571971144
-0.8917073170731707	-0.8395685530241067
-0.8900487804878049	-0.8374938821073414
-0.888390243902439	-0.8354231899993776
-0.8867317073170732	-0.8333565223812871
-0.8850731707317073	-0.8312939250455038
-0.8834146341463415	-0.829235443899852
-0.8817560975609756	-0.8271811249499758
-0.8800975609756098	-0.8251310143033213
-0.8784390243902439	-0.8230851581511655
-0.876780487804878	-0.821043602772547
-0.8751219512195122	-0.8190063945158956
-0.8734634146341463	-0.8169735798029233
-0.8718048780487805	-0.8149452051098774
-0.8701463414634146	-0.8129213169713843
-0.8684878048780488	-0.8109019619613329
-0.8668292682926829	-0.8088871866966811
-0.8651707317073171	-0.8068770378179971
-0.8635121951219512	-0.8048715619932214
-0.8618536585365854	-0.8028708058978724
-0.8601951219512195	-0.8008748162187783
-0.8585365853658536	-0.798883639633976
-0.8568780487804878	-0.7968973228164052
-0.8552195121951219	-0.7949159124135103
-0.8535609756097561	-0.7929394550509117
-0.8519024390243902	-0.7909679973117418
-0.8502439024390244	-0.789001585740287
-0.8485853658536585	-0.7870402668210699
-0.8469268292682927	-0.7850840869824759
-0.8452682926829268	-0.7831330925756173
-0.843609756097561	-0.7811873298779374
-0.8419512195121951	-0.7792468450718695
-0.8402926829268292	-0.7773116842484362
-0.8386341463414634	-0.7753818933857377
-0.8369756097560975	-0.7734575183525407
-0.8353170731707317	-0.7715386048866127
-0.8336585365853658	-0.7696251985983156
-0.832	-0.767717344948824
-0.8303414634146341	-0.7658150892537192
-0.8286829268292684	-0.7639184766611075
-0.8270243902439025	-0.7620275521552302
-0.8253658536585367	-0.7601423605345241
-0.8237073170731708	-0.7582629464152411
-0.8220487804878049	-0.7563893542094674
-0.8203902439024391	-0.7545216281287717
-0.8187317073170732	-0.7526598121622239
-0.8170731707317074	-0.750803950080065
-0.8154146341463415	-0.7489540854117455
-0.8137560975609757	-0.7471102614496343
-0.8120975609756098	-0.7452725212271177
-0.810439024390244	-0.7434409075223425
-0.8087804878048781	-0.7416154628363947
-0.8071219512195122	-0.7397962293970938
-0.8054634146341464	-0.7379832491372937
-0.8038048780487805	-0.7361765636987229
-0.8021463414634147	-0.734376214410426
-0.8004878048780488	-0.7325822422926672
-0.798829268292683	-0.7307946880355556
-0.7971707317073171	-0.7290135920030046
-0.7955121951219513	-0.7272389942115604
-0.7938536585365854	-0.7254709343344345
-0.7921951219512195	-0.7237094516805768
-0.7905365853658537	-0.721954585198775
-0.7888780487804878	-0.7202063734569893
-0.787219512195122	-0.7184648546465378
-0.7855609756097561	-0.7167300665617307
-0.7839024390243903	-0.7150020466041349
-0.7822439024390244	-0.7132808317625277
-0.7805853658536586	-0.7115664586172535
-0.7789268292682927	-0.7098589633205362
-0.7772682926829269	-0.7081583816009223
-0.775609756097561	-0.7064647487439667
-0.7739512195121951	-0.7047780995967776
-0.7722926829268293	-0.7030984685491114
-0.7706341463414634	-0.7014258895380127
-0.7689756097560976	-0.699760396029333
-0.7673170731707317	-0.6981020210224783
-0.7656585365853659	-0.6964507970323864
-0.764	-0.6948067560943746
-0.7623414634146342	-0.6931699297465868
-0.7606829268292683	-0.6915403490349544
-0.7590243902439024	-0.6899180444961451
-0.7573658536585366	-0.6883030461626283
-0.7557073170731707	-0.6866953835461344
